scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad
B1,full,time_trend_sd,0.022222222222222223,25,0.64,0.029872077398641447,0.03240008598732777,0.03781342495557159,0.07278388801859999,0.02266284035672194,1.0631500107762397,65.82227358106176,0.04
B1,full,treatment_effect_mean,-0.3333333333333333,25,0.96,-0.005392538097866686,-0.0044433639716666695,0.025300335939385618,0.08646337801999998,0.02633050350360236,1.0631500107762397,65.82227358106176,0.04
B1,full,treatment_effect_sd,0.06666666666666667,25,0.76,0.012770272798280032,0.01641448131910833,0.0248129894437521,0.07501332751319999,0.02303225039384254,1.0631500107762397,65.82227358106176,0.04
B1,naive,time_trend_mean,-0.22222222222222224,25,0.96,0.005417509247812899,0.009576396235222245,0.02137719864503331,0.09674682249999997,0.030316719680449765,1.05687485100529,52.39613499321403,0.08
B1,naive,time_trend_sd,0.022222222222222223,25,0.8,0.032707809252026675,0.02747962507270253,0.04409703945047925,0.11933126356239997,0.04008513892736459,1.05687485100529,52.39613499321403,0.08
B1,naive,treatment_effect_mean,-0.3333333333333333,25,0,-0.19285152576536668,-0.19173338724916672,0.19367436805382657,0.08136062549999998,0.024950599484677042,1.05687485100529,52.39613499321403,0.08
B1,naive,treatment_effect_sd,0.06666666666666667,25,0,0.06512904978845334,0.06485048272508333,0.06753613354266123,0.06312114597599998,0.01952403884407733,1.05687485100529,52.39613499321403,0.08
B2,full,time_trend_mean,0,25,0.96,-0.0030839575282575644,-0.00561189875324225,0.009174819428201907,0.03154085474443999,0.009728240527805904,1.0080218112928179,606.6901541088238,0
B2,full,time_trend_sd,0,25,0,0.017989972715763903,0.0172753866219285,0.01889720285359052,0.03470142285375999,0.010820312237350728,1.0080218112928179,606.6901541088238,0
B2,full,treatment_effect_mean,-0.3333333333333333,25,0.84,0.0019503848009333159,0.006237393405833291,0.017657651785378564,0.05196415546,0.01587746412371703,1.0080218112928179,606.6901541088238,0
B2,full,treatment_effect_sd,0.06666666666666667,25,0.84,-0.0012366810685726654,-0.001256888366166664,0.01317316873305731,0.03932131106399999,0.012088891052337139,1.0080218112928179,606.6901541088238,0
B2,naive,time_trend_mean,0,25,1,-0.0043258649637933156,-0.00554761229103175,0.00813201760978461,0.03200169256519999,0.009975849968541884,1.0127426346900297,591.0461464636169,0
B2,naive,time_trend_sd,0,25,0,0.018365473892370546,0.0171625131074335,0.01923521426639061,0.036222278549939986,0.011560195110144535,1.0127426346900297,591.0461464636169,0
B2,naive,treatment_effect_mean,-0.3333333333333333,25,0.8,0.002639758491333317,0.00312150735083333,0.015485557957810148,0.04633502257999999,0.014089875120023205,1.0127426346900297,591.0461464636169,0
B2,naive,treatment_effect_sd,0.06666666666666667,25,0.8,0.0036265723806533337,0.0027486835558333395,0.013485186052477113,0.036875944323999994,0.011357003823823748,1.0127426346900297,591.0461464636169,0
B3,full,time_trend_mean,-0.08888888888888889,25,0.36,0.06304473380957645,0.06581786352908639,0.0677713593398838,0.08501385831499998,0.02680810642957059,1.016793729830171,257.78982945628064,0
B3,full,time_trend_sd,0.044444444444444446,25,0.92,0.015438458098436133,0.017036881913305553,0.027475836585654084,0.07814936295579997,0.02488695787055002,1.016793729830171,257.78982945628064,0
B3,full,treatment_effect_mean,-0.3333333333333333,25,0.24,-0.08865729464666669,-0.0826614500716667,0.09349658404151122,0.1303142873,0.040095103655292744,1.016793729830171,257.78982945628064,0
B3,full,treatment_effect_sd,0.06666666666666667,25,0.2,0.06844209319006703,0.06698514031733334,0.0722612849062468,0.10618146697999997,0.032983481360868594,1.016793729830171,257.78982945628064,0
B3,naive,time_trend_mean,-0.08888888888888889,25,0,0.08845826090340862,0.0872234016872453,0.08940446436718838,0.05844847562939999,0.018143755086500152,1.0168033132078054,435.0837928107814,0
B3,naive,time_trend_sd,0.044444444444444446,25,0.96,0.004628948281312354,0.007029901283555552,0.013255256330761687,0.05550716599159998,0.017994405629341754,1.0168033132078054,435.0837928107814,0
B3,naive,treatment_effect_mean,-0.3333333333333333,25,0,-0.11432856936926668,-0.1149291278341667,0.11571836130953037,0.11734391095999998,0.036089538190763895,1.0168033132078054,435.0837928107814,0
B3,naive,treatment_effect_sd,0.06666666666666667,25,0,0.08806526420248333,0.09005099844708332,0.09030022261687473,0.09126515172399999,0.028498735274440964,1.0168033132078054,435.0837928107814,0
B4,correlated,time_trend_mean,-0.08888888888888889,25,0.88,-3.838354873611083e-4,0.0016744014113888872,0.00968899746140064,0.031181746043999994,0.009515970352480346,1.0056041712254105,619.16133410647706,0
B4,correlated,time_trend_sd,0.044444444444444446,25,0.92,0.0016634548167315543,0.002287300367305553,0.007577724212331066,0.025598217695999997,0.007862983283272831,1.0056041712254105,619.16133410647706,0
B4,correlated,treatment_effect_mean,-0.3333333333333333,25,0.88,0.0029500369299333175,0.0025507407708333374,0.015449286757618362,0.04777284455999999,0.01457291069630658,1.0056041712254105,619.16133410647706,0
B4,correlated,treatment_effect_sd,0.06666666666666667,25,0.92,0.003721473628133334,0.0038899022078333345,0.011668768725543134,0.03801108662199999,0.011781015871443853,1.0056041712254105,619.16133410647706,0
B4,independent,time_trend_mean,-0.08888888888888889,25,0.88,-2.262063136911091e-4,0.0019032513326388972,0.009698909020030174,0.03342554778799999,0.010192320296861988,1.0117145521207367,584.9859191026266,0
B4,independent,time_trend_sd,0.044444444444444446,25,0.84,0.005508079804150553,0.005580076960055552,0.009541653866183997,0.027384951555999987,0.0084463298968485909,1.0117145521207367,584.9859191026266,0
B4,independent,treatment_effect_mean,-0.3333333333333333,25,0.88,0.0025005399351333145,0.001900991383333328,0.01522738979738516,0.05148422975999999,0.01572783807080662,1.0117145521207367,584.9859191026266,0
B4,independent,treatment_effect_sd,0.06666666666666667,25,0.84,0.009938327300673335,0.009508865497583341,0.01519797517652655,0.04158859266799998,0.012835903877322903,1.0117145521207367,584.9859191026266,0
B5,full,time_trend_mean,-0.08888888888888889,25,0.84,0.0030017800119859616,0.0073995449266388985,0.018563983864904928,0.06024690855919998,0.018897228968302444,1.0646579083583148,42.36558705552023,0.04
B5,full,time_trend_sd,0.044444444444444446,25,0.8,0.004744889408290104,0.0016542442330555532,0.02036943934462472,0.057217621910599974,0.01864785673239159,1.0646579083583148,42.36558705552023,0.04
B5,full,treatment_effect_mean,-0.3333333333333333,25,0.32,0.05771386247693332,0.060631078933333304,0.061465500040592584,0.08925487329999998,0.02735292650515974,1.0646579083583148,42.36558705552023,0.04
B5,full,treatment_effect_sd,0.06666666666666667,25,0.44,0.03366257275991834,0.03791702544483333,0.04168338653680937,0.07264710948799998,0.02251894309185418,1.0646579083583148,42.36558705552023,0.04
B5,naive,time_trend_mean,-0.08888888888888889,25,0.84,0.003136673557281673,0.007550225407888897,0.018732765572101594,0.05996035142539997,0.01890581310523335,1.0049897692280496,766.9496490987908,0
B5,naive,time_trend_sd,0.044444444444444446,25,0.8,0.004745384215767489,8.457830498055652e-5,0.020587189647688797,0.05768678566339998,0.018904962761471907,1.0049897692280496,766.9496490987908,0
B5,naive,treatment_effect_mean,-0.3333333333333333,25,0.08,0.06817215896173331,0.07150079039333329,0.07002164077112677,0.08435696701999996,0.025847086266536107,1.0049897692280496,766.9496490987908,0
B5,naive,treatment_effect_sd,0.06666666666666667,25,0.16,0.041412484779513335,0.04096603659208334,0.04515694075846917,0.06657052317399997,0.020759213668294505,1.0049897692280496,766.9496490987908,0
B6,full,time_trend_mean,-0.08888888888888889,25,0.96,6.147703458190923e-4,0.002959718285388893,0.009271803709964754,0.04993843034999999,0.015353798263045924,1.007333969507254,494.50501308736443,0
B6,full,time_trend_sd,0.044444444444444446,25,0.92,0.008159809921102655,0.008181347820805554,0.012773808529015244,0.04294699507999999,0.013446650630512747,1.007333969507254,494.50501308736443,0
B6,full,treatment_effect_mean,-0.3333333333333333,25,0.24,-0.04670252456896668,-0.04213565041666667,0.05110571585431058,0.07176393715999999,0.021922816790642258,1.007333969507254,494.50501308736443,0
B6,full,treatment_effect_sd,0.06666666666666667,25,0.72,0.021015932991123334,0.02056013566633333,0.02396919527707464,0.05537424306799999,0.017082193449802965,1.007333969507254,494.50501308736443,0
B6,naive,time_trend_mean,-0.08888888888888889,25,0.96,0.004213260541079493,0.005191162542713887,0.010563129717997187,0.05021147581199998,0.015505737094637824,1.0056765972870154,1085.686649430929,0
B6,naive,time_trend_sd,0.044444444444444446,25,0.92,0.008750324539812353,0.010580575397305551,0.013403947190748399,0.04383800171199998,0.013730600932802425,1.0056765972870154,1085.686649430929,0
B6,naive,treatment_effect_mean,-0.3333333333333333,25,0.56,0.023560740744133314,0.02448987520833329,0.02840848523849464,0.056313799499999984,0.017190180289246276,1.0056765972870154,1085.686649430929,0
B6,naive,treatment_effect_sd,0.06666666666666667,25,0.72,0.018014096314273337,0.016509411135083335,0.020385509235570372,0.044040139961999986,0.013590196984842361,1.0056765972870154,1085.686649430929,0
C1,normal,time_trend_mean,-0.08888888888888889,25,0.96,9.484009474018903e-4,7.062100711388852e-4,0.009381367892035121,0.04362434330999999,0.013326940578187058,1.0098982718826255,395.39478053282994,0
C1,normal,time_trend_sd,0.044444444444444446,25,0.8,0.008709686290066554,0.013480034916305554,0.013988210843393033,0.03656227650599998,0.01136916330984157,1.0098982718826255,395.39478053282994,0
C1,normal,treatment_effect_mean,-0.3333333333333333,25,0.84,-0.008734059683566688,-0.003726843694166704,0.028043009174667392,0.08882318475999998,0.02708640354622743,1.0098982718826255,395.39478053282994,0
C1,normal,treatment_effect_sd,0.06666666666666667,25,0.2,0.04713554678250333,0.04778248458833334,0.05246980164535287,0.07088909474199998,0.022149763374725715,1.0098982718826255,395.39478053282994,0
C1,robust,time_trend_mean,-0.08888888888888889,25,0.96,6.950902866888924e-4,-4.3972060361108234e-5,0.009290704138465278,0.04336436352999999,0.013256622263171652,1.0043735796407163,1315.894451725629,0
C1,robust,time_trend_sd,0.044444444444444446,25,0.76,0.008847357222257555,0.013291264539305556,0.014068914911112328,0.036474006601999995,0.011398176047091906,1.0043735796407163,1315.894451725629,0
C1,robust,treatment_effect_mean,-0.3333333333333333,25,0.88,-0.00901246001706669,-0.00441979187666669,0.024245924454058806,0.08231528679999998,0.025120429650644403,1.0043735796407163,1315.894451725629,0
C1,robust,treatment_effect_sd,0.06666666666666667,25,0.48,0.030784801586853334,0.03139192123958333,0.03726759833418583,0.07560184687199999,0.02345379922610545,1.0043735796407163,1315.894451725629,0
C2,normal,time_trend_mean,-0.08888888888888889,25,0.84,0.001818786795634892,0.0021820481816388904,0.011698243050502233,0.04037275054799999,0.012342137226305396,1.0142684034300617,400.5156437145921,0
C2,normal,time_trend_sd,0.044444444444444446,25,0.88,0.0046257743814796535,0.004364082644555553,0.011316591738293113,0.03491304962599999,0.010872246784838386,1.0142684034300617,400.5156437145921,0
C2,normal,treatment_effect_mean,-0.3333333333333333,25,0.84,-0.0023353917733066744,-0.00467698689916668,0.04287932438606032,0.12598272813999997,0.038470757574079355,1.0142684034300617,400.5156437145921,0
C2,normal,treatment_effect_sd,0.06666666666666667,25,0,0.09823549105022333,0.09988753163183332,0.09967256178895512,0.09700276062399997,0.03022117104481593,1.0142684034300617,400.5156437145921,0
C2,robust,time_trend_mean,-0.08888888888888889,25,0.84,0.0019109950094388906,0.0022230471846388933,0.011782593755848095,0.04059356483199999,0.01240912638126968,1.0051216101403087,909.1706218782844,0
C2,robust,time_trend_sd,0.044444444444444446,25,0.88,0.004626820823486455,0.0035974358945555507,0.01131519058914653,0.03511392560599999,0.010892113290955588,1.0051216101403087,909.1706218782844,0
C2,robust,treatment_effect_mean,-0.3333333333333333,25,0.88,-0.0010142828253366853,-0.008890022274166687,0.03533804560947759,0.11453719023999998,0.035183356567687486,1.0051216101403087,909.1706218782844,0
C2,robust,treatment_effect_sd,0.06666666666666667,25,0.12,0.07033020624359333,0.06975671686308334,0.071437392396853025,0.11472806166399997,0.03531231261659477,1.0051216101403087,909.1706218782844,0
C3,normal,time_trend_mean,-0.08888888888888889,25,0.92,-0.0012687710547911058,-4.537931638611131e-4,0.010683404083730462,0.04129323503999999,0.012659277358803405,1.0123454447901483,453.0997566577699,0
C3,normal,time_trend_sd,0.044444444444444446,25,0.76,0.0061617390605875535,0.003579142332555553,0.012724286186499748,0.035148009461999995,0.010951374055845542,1.0123454447901483,453.0997566577699,0
C3,normal,treatment_effect_mean,-0.3333333333333333,25,0.88,0.002438843542733313,2.425098983332985e-4,0.02625304728385385,0.08845714741999998,0.027041324971957336,1.0123454447901483,453.0997566577699,0
C3,normal,treatment_effect_sd,0.06666666666666667,25,0.2,0.046749639315043334,0.03773857390308333,0.0571587284656414,0.07046272370999998,0.022033038144518326,1.0123454447901483,453.0997566577699,0
C3,robust,time_trend_mean,-0.08888888888888889,25,0.92,-0.0012376531327841066,2.5815910388887753e-5,0.010630185129429157,0.04158617684799999,0.012761723543401583,1.005437066375009,1160.912790786921,0
C3,robust,time_trend_sd,0.044444444444444446,25,0.8,0.006201284862869554,0.003760137280055552,0.012739460359187141,0.03545768182799999,0.01101475799556765,1.005437066375009,1160.912790786921,0
C3,robust,treatment_effect_mean,-0.3333333333333333,25,0.88,0.004153295590833312,7.776196333331153e-5,0.02531196834377944,0.08584766085999998,0.02618449373568309,1.005437066375009,1160.912790786921,0
C3,robust,treatment_effect_sd,0.06666666666666667,25,0.6,0.03589061643652333,0.028533119979083338,0.04413134910910732,0.07518046305199998,0.02340223175928004,1.005437066375009,1160.912790786921,0
C4,normal,time_trend_mean,-0.08888888888888889,25,0.92,-0.0018950156638311067,-2.686352346111115e-4,0.012123194416528668,0.043219832211999994,0.013261322456884468,1.0068770381856182,733.3901736522628,0
C4,normal,time_trend_sd,0.044444444444444446,25,0.72,0.008868180233523553,0.0061199945983055545,0.013945660100700176,0.03606290068599999,0.01122668890994794,1.0068770381856182,733.3901736522628,0
C4,normal,treatment_effect_mean,-0.3333333333333333,25,0.96,0.0022973371700333177,0.005786619780833335,0.015438605503104762,0.06410688733999997,0.019579301967305444,1.0068770381856182,733.3901736522628,0
C4,normal,treatment_effect_sd,0.06666666666666667,25,0.64,0.011260060358973634,0.009603250975083341,0.025429932107338994,0.05373727454799998,0.016742735785065906,1.0068770381856182,733.3901736522628,0
C4,robust,time_trend_mean,-0.08888888888888889,25,0.96,-0.0018707963816311064,2.247810308888959e-4,0.011939713791659532,0.04351770563399999,0.01326239703889145,1.008514871891481,501.8001547700165,0
C4,robust,time_trend_sd,0.044444444444444446,25,0.72,0.008805991086005554,0.005979907313555556,0.013857553555286353,0.036186271067999994,0.011234914425724366,1.008514871891481,501.8001547700165,0
C4,robust,treatment_effect_mean,-0.3333333333333333,25,0.96,0.0026803595617333185,0.006697933183333338,0.015232594806995275,0.06368925017999999,0.019477135256925678,1.008514871891481,501.8001547700165,0
C4,robust,treatment_effect_sd,0.06666666666666667,25,0.8,0.005729472206699333,0.0049724678430833336,0.02149522463299688,0.05513440398999999,0.017089262079128073,1.008514871891481,501.8001547700165,0
C5,normal,time_trend_mean,-0.08888888888888889,25,0.96,0.008880129456587033,0.007782364640925896,0.02113652745401516,0.11738122737419997,0.03883356449780353,1.015849772814295,290.8653395142211,0
C5,normal,time_trend_sd,0.044444444444444446,25,0.84,0.02584826493654793,0.02002995896718055,0.046776318753487735,0.1346000258135999,0.04889549714923233,1.015849772814295,290.8653395142211,0
C5,normal,treatment_effect_mean,-0.3333333333333333,25,1,-0.025065034916047283,-0.04628581640044166,0.06720304331875696,0.3798996365679999,0.11972654291965004,1.015849772814295,290.8653395142211,0
C5,normal,treatment_effect_sd,0.06666666666666667,25,0.04,0.17336504277558334,0.17685797296733335,0.18024817323186967,0.3899855132839998,0.13062064652629118,1.015849772814295,290.8653395142211,0
C5,robust,time_trend_mean,-0.08888888888888889,25,0.96,0.009772638733748782,0.00841177978293639,0.021778482081189984,0.11761459185039996,0.03686579967185627,1.0418460646129608,73.02413831236275,0
C5,robust,time_trend_sd,0.044444444444444446,25,0.84,0.02482418865309567,0.021516010958268057,0.04738964611304901,0.13561460794499994,0.044716089911113206,1.0418460646129608,73.02413831236275,0
C5,robust,treatment_effect_mean,-0.3333333333333333,25,1,-0.023647028306359955,-0.03476456071126671,0.062479529194228944,0.3786536521311999,0.13652018977472635,1.0418460646129608,73.02413831236275,0
C5,robust,treatment_effect_sd,0.06666666666666667,25,0.08,0.17260723337799336,0.17461637156583332,0.17928323649146852,0.42529053360199964,0.17815314956684417,1.0418460646129608,73.02413831236275,0
C6,normal,time_trend_mean,-0.08888888888888889,25,0.84,-0.004274286508371108,-0.0040737030268611085,0.012760024588873993,0.03916260483599999,0.011984034774721977,1.0142518389977868,371.65986425951724,0
C6,normal,time_trend_sd,0.044444444444444446,25,0.92,0.0028309142023059835,0.0035396090728055524,0.010142213632961767,0.03358931084719999,0.010427040975519459,1.0142518389977868,371.65986425951724,0
C6,normal,treatment_effect_mean,-0.3333333333333333,25,0.68,0.05024924280700332,0.05095126423933333,0.05469682182198894,0.11849697967999998,0.036156983530018234,1.0142518389977868,371.65986425951724,0
C6,normal,treatment_effect_sd,0.06666666666666667,25,0,0.08770202195921334,0.08916533484633334,0.08902535993839254,0.09216501150199997,0.028615352705810303,1.0142518389977868,371.65986425951724,0
C6,robust,time_trend_mean,-0.08888888888888889,25,0.84,-0.004419178078581109,-0.004456015863111104,0.012890515290453618,0.03938491785399999,0.012060117611345626,1.004747362466179,1087.6270868614868,0
C6,robust,time_trend_sd,0.044444444444444446,25,0.92,0.0028432643138555534,0.0032229899903055553,0.01002273280512463,0.03373073015119999,0.010437594725293011,1.004747362466179,1087.6270868614868,0
C6,robust,treatment_effect_mean,-0.3333333333333333,25,0.72,0.04092194994733332,0.037715208438333314,0.0462639148789071,0.11428086927999999,0.03494371391645852,1.004747362466179,1087.6270868614868,0
C6,robust,treatment_effect_sd,0.06666666666666667,25,0,0.07068359250056333,0.06932664388183334,0.07197236624027165,0.10400560174199998,0.031925059502199246,1.004747362466179,1087.6270868614868,0
C7,normal,time_trend_mean,-0.08888888888888889,25,0.84,-0.002481164797932678,-0.0010535155990086115,0.019746866620276388,0.07097089015599999,0.02190771871625798,1.0109940663255021,384.2653150810892,0
C7,normal,time_trend_sd,0.044444444444444446,25,0.84,0.020118573043078403,0.02252889580905556,0.029068376495849774,0.07789166439199997,0.02487503781845734,1.0109940663255021,384.2653150810892,0
C7,normal,treatment_effect_mean,-0.3333333333333333,25,0.96,-0.011040977591396679,-0.014408448589166678,0.032537211981771286,0.11348949269999999,0.03490470191653172,1.0109940663255021,384.2653150810892,0
C7,normal,treatment_effect_sd,0.06666666666666667,25,0.16,0.06723355708912376,0.07326196518183332,0.0727911765010914,0.10564654918799997,0.032730452203580535,1.0109940663255021,384.2653150810892,0
C7,robust,time_trend_mean,-0.08888888888888889,25,0.76,-0.0024420489859535103,-0.00155030189228611,0.019886312315237895,0.06752180209799998,0.020799773414713216,1.0265037232813752,204.53877533301824,0
C7,robust,time_trend_sd,0.044444444444444446,25,0.88,0.016832024526540035,0.021539467809305553,0.02597725973786751,0.07307037304199998,0.023140339077622026,1.0265037232813752,204.53877533301824,0
C7,robust,treatment_effect_mean,-0.3333333333333333,25,0.96,-0.010045950727766689,-0.014095861486666694,0.02808396894023064,0.10925739993999999,0.03346823569193142,1.0265037232813752,204.53877533301824,0
C7,robust,treatment_effect_sd,0.06666666666666667,25,0.24,0.052905140782851336,0.05966469108858334,0.05725473602002209,0.10372137383399997,0.03210564434125115,1.0265037232813752,204.53877533301824,0
C8,normal,time_trend_mean,-0.08888888888888889,25,0.88,0.002027585735699,-2.5059402111102247e-5,0.017746405771407014,0.06030742394459999,0.018474539624909008,1.0137023462824706,466.4877366062826,0
C8,normal,time_trend_sd,0.044444444444444446,25,0.28,0.033205569482895554,0.03201963635755555,0.04229665141666385,0.04903441779799998,0.015305753858611656,1.0137023462824706,466.4877366062826,0
C8,normal,treatment_effect_mean,-0.3333333333333333,25,0.92,-0.007764680713666681,-0.00887105563416668,0.02395410772189596,0.0702882951,0.021536962344147984,1.0137023462824706,466.4877366062826,0
C8,normal,treatment_effect_sd,0.06666666666666667,25,0.6,0.021318664981033332,0.017853121039083333,0.026925333621617663,0.05841442648599999,0.018182909220960726,1.0137023462824706,466.4877366062826,0
C8,robust,time_trend_mean,-0.08888888888888889,25,0.88,0.001870224626095248,5.968540053888916e-4,0.017511988603180415,0.06020126059379999,0.018441367142070078,1.015231701800536,441.0309958572012,0
C8,robust,time_trend_sd,0.044444444444444446,25,0.28,0.03321098045326555,0.031155384091305548,0.042292143769962584,0.04872856398399999,0.015216608497285861,1.015231701800536,441.0309958572012,0
C8,robust,treatment_effect_mean,-0.3333333333333333,25,0.88,-0.00725879726846669,-0.006631050801666705,0.02407175234735079,0.07061968142,0.02155360081757758,1.015231701800536,441.0309958572012,0
C8,robust,treatment_effect_sd,0.06666666666666667,25,0.76,0.015845567759973336,0.01445324323783334,0.022429313214448073,0.05985720384599998,0.018564418127141342,1.015231701800536,441.0309958572012,0
D1,default,time_trend_mean,-0.08888888888888889,25,0.84,-0.02449937609798911,-0.021249754171736107,0.03392273497899225,0.09320750840799999,0.028957570789803898,1.0734046544906022,49.485527348657094,0.12
D1,default,time_trend_sd,0.044444444444444446,25,0.72,0.029371119125182747,0.02474351055420556,0.04027094666502659,0.09720299549619996,0.031194151471708155,1.0734046544906022,49.485527348657094,0.12
D1,default,treatment_effect_mean,-0.3333333333333333,25,0.96,0.02073361766433331,0.020879416755833324,0.03330735574495454,0.12492982757999997,0.03801374658790444,1.0734046544906022,49.485527348657094,0.12
D1,default,treatment_effect_sd,0.06666666666666667,25,0.32,0.09429898644990733,0.09393635059858334,0.10007241731637809,0.12845654738399997,0.03934648495908548,1.0734046544906022,49.485527348657094,0.12
D2,default,time_trend_mean,-0.08888888888888889,25,0.96,-0.0026803437797638073,-0.004549417460111102,0.012159794676401355,0.04139548850399999,0.012673963215191804,1.0100167420298096,479.6903168876951,0
D2,default,time_trend_sd,0.044444444444444446,25,0.8,0.005993216595915554,0.002758545942305554,0.012437386964784067,0.034711875449999985,0.010799958275965188,1.0100167420298096,479.6903168876951,0
D2,default,treatment_effect_mean,-0.3333333333333333,25,0.92,-0.0021291967019666847,-0.006106514516666661,0.020955981755862507,0.06499992041999998,0.019919131881529897,1.0100167420298096,479.6903168876951,0
D2,default,treatment_effect_sd,0.06666666666666667,25,0.72,0.012904665391853335,0.013609411190583329,0.02236289267611577,0.052381044841999985,0.016419240932247434,1.0100167420298096,479.6903168876951,0
D3,default,time_trend_mean,-0.08888888888888889,25,0.96,-2.1078922849110838e-4,8.948660446388979e-4,0.009002196967922723,0.04007948484399999,0.012271159331305513,1.0118018560745383,659.8606418577333,0
D3,default,time_trend_sd,0.044444444444444446,25,0.68,0.003930662202490554,0.0029660184670555548,0.014832013158417843,0.03428292618199999,0.010652719991660826,1.0118018560745383,659.8606418577333,0
